id,is_fraud
2987406,1
5324954,1
1166205,1
4894992,1
3996406,1
2682798,1
5775591,1
3667407,1
1895670,1
5079484,1
363176,1
5341288,1
4947634,1
4396301,1
2762616,1
2336613,1
1143909,1
680806,1
5098792,1
2429265,1
619087,1
78183,1
1900934,1
3637616,1
4943847,1
2142208,1
1587130,1
1790909,1
4826298,1
3312275,1
3384277,1
4407145,1
2772805,1
2568139,1
2102932,1
4196140,1
5299234,1
3339192,1
825446,1
539783,1
1600863,1
282323,1
1291003,1
5777900,1
3968197,1
4074090,1
2502816,1
5387299,1
2299486,1
2148673,1
606303,1
4566945,1
87672,1
3865053,1
4931300,1
3855979,1
2033784,1
717772,1
1215866,1
1286083,1
1046683,1
1230104,1
4429969,1
307564,1
5628971,1
4677782,1
2354265,1
1740286,1
737614,1
1335062,1
3662464,1
1622316,1
1071152,1
1457130,1
1341637,1
4254264,1
1810103,1
3388734,1
4166936,1
2369376,1
1899894,1
321318,1
1617736,1
4324134,1
1336457,1
4178911,1
3813043,1
1037126,1
1135750,1
3410635,1
4721854,1
3130851,1
513564,1
3911229,1
1425762,1
5088090,1
1812842,1
4495708,1
4479142,1
4932421,1
5735340,1
307923,1
4381115,1
5786665,1
2107765,1
1471475,1
5463630,1
1079532,1
2060481,1
5287472,1
4143770,1
1886879,1
4077133,1
881026,1
4945958,1
1010551,1
4327388,1
2880034,1
1292689,1
1015643,1
797947,1
604457,1
1968452,1
4616094,1
1421630,1
460062,1
1221723,1
2294544,1
2837602,1
1889649,1
1471280,1
1149443,1
1159229,1
1201417,1
684351,1
5727930,1
3664321,1
5173272,1
869119,1
1927938,1
3110074,1
3039275,1
2526198,1
3047856,1
669241,1
5069727,1
733443,1
3835631,1
3290170,1
2907227,1
5001745,1
2737692,1
5770395,1
3140152,1
631876,1
4138732,1
481163,1
4099734,1
5459776,1
2052549,1
3833764,1
3000091,1
652561,1
5740697,1
3340207,1
135950,1
2442177,1
1013963,1
2643514,1
2296119,1
2908517,1
2064804,1
3610559,1
2528903,1
1347816,1
4737419,1
4601978,1
1021109,1
4346903,1
1640283,1
868106,1
2017593,1
1818337,1
3292289,1
1753589,1
2867568,1
4968649,1
3078761,1
3097172,1
3433379,1
2772887,1
4530202,1
1087992,1
1833860,1
441986,1
5479525,1
3603537,1
4718930,1
5233425,1
4156861,1
4551345,1
5294357,1
3560818,1
1454151,1
1251860,1
2074041,1
3621533,1
2220904,1
2301147,1
2111553,1
1116395,1
5125911,1
4819356,1
5514435,1
3665334,1
1715689,1
1374135,1
863011,1
743323,1
4702178,1
828920,1
2607018,1
4383352,1
5618023,1
1410200,1
3685838,1
3897673,1
1481360,1
2294857,1
479516,1
1672443,1
2754792,1
5349941,1
2793241,1
1958221,1
5388483,1
5044164,1
5245175,1
2862717,1
445933,1
3644303,1
1163753,1
4164628,1
5670498,1
345973,1
3603799,1
2342157,1
5268513,1
1470692,1
5778449,1
4984480,1
2971615,1
1806284,1
3051775,1
2038925,1
3372459,1
5049970,1
4943688,1
5401439,1
121992,1
3255722,1
5702905,1
2385763,1
313973,1
4001834,1
457405,1
4299890,1
1961998,1
4661589,1
770882,1
3112470,1
1937116,1
2063528,1
5193750,1
3917369,1
3921409,1
4384294,1
5786503,1
5475508,1
3420965,1
4107112,1
5212030,1
4462974,1
2216111,1
3928943,1
2605831,1
2344391,1
1161227,1
3808622,1
2225132,1
1372251,1
171265,1
3148327,1
654634,1
2932599,1
2640927,1
745610,1
4343418,1
813981,1
3487469,1
961694,1
5477779,1
5375716,1
360429,1
3775608,1
4900913,1
3023152,1
757085,1
1140142,1
4117529,1
3844732,1
4386306,1
3048413,1
1590031,1
2223341,1
310855,1
3798186,1
4056324,1
1528396,1
4950619,1
3594497,1
886526,1
3773833,1
4588936,1
3895231,1
1178043,1
4608478,1
5177957,1
2597895,1
1324755,1
1233118,1
5121096,1
3282492,1
3801882,1
4289836,1
5057145,1
287481,1
3210075,1
1932682,1
3733226,1
1517373,1
5592680,1
3549811,1
1485616,1
1454296,1
4543176,1
3189131,1
2280863,1
2607177,1
1577405,1
3445273,1
4900031,1
5033277,1
2023459,1
3515997,1
1165186,1
5564247,1
5325775,1
5582088,1
4056342,1
3067059,1
1055800,1
2379022,1
502628,1
4937458,1
1177044,1
664007,1
599982,1
2794162,1
906834,1
3217816,1
4676807,1
676956,1
1414541,1
5763266,1
2612592,1
2090628,1
131742,1
5338534,1
5311312,1
5348171,1
4748157,1
13163,1
2543408,1
4821177,1
639778,1
5453068,1
546396,1
2711808,1
1131162,1
2620303,1
5770191,1
1191811,1
5003790,1
3226189,1
1872509,1
5754861,1
3104715,1
5663155,1
1380038,1
1007189,1
3427460,1
1777876,1
775815,1
2805332,1
3891872,1
5800777,1
3753811,1
1280500,1
3832861,1
3429572,1
958935,1
2013830,1
4220945,1
2573863,1
2887601,1
622172,1
5326105,1
3423685,1
929907,1
5032049,1
335958,1
3362277,1
4290046,1
3345266,1
3035493,1
4832601,1
262308,1
5043044,1
3913110,1
4413636,1
542769,1
5620930,1
2041212,1
2383805,1
809910,1
3908615,1
1987414,1
5362048,1
4977577,1
1046274,1
4478953,1
643422,1
1350632,1
4891260,1
5034011,1
221877,1
4677643,1
1200160,1
374555,1
3430268,1
1779241,1
4518246,1
1383051,1
2944338,1
1979779,1
323906,1
1689014,1
339053,1
2769887,1
3272526,1
2419569,1
798692,1
81214,1
4496119,1
3324182,1
3547970,1
2277261,1
2137521,1
438435,1
3388390,1
2463605,1
192375,1
1502677,1
4127845,1
3231554,1
5311375,1
3436663,1
3396481,1
3244730,1
4763656,1
5350223,1
3810830,1
522194,1
2422599,1
167677,1
1141322,1
621497,1
1940533,1
2621563,1
3956784,1
3366235,1
4362314,1
2180201,1
3439499,1
1231724,1
4339048,1
3897670,1
2463152,1
3099290,1
997264,1
3095,1
1385703,1
4551047,1
918492,1
5152104,1
3867793,1
3248996,1
1096911,1
4972903,1
748592,1
3825243,1
4897609,1
1437785,1
4613572,1
3932346,1
4561290,1
1806050,1
51451,1
5058920,1
4749055,1
4503243,1
1693422,1
3045890,1
3871217,1
4542393,1
4968442,1
274644,1
2837189,1
1018979,1
1803973,1
567248,1
4530769,1
233824,1
5416517,1
4194452,1
4131150,1
425240,1
1339313,1
2336041,1
3281380,1
1263639,1
4104270,1
822898,1
2528842,1
2409302,1
5276012,1
646905,1
3907875,1
3630986,1
1923645,1
1827973,1
341997,1
3050272,1
4527392,1
4414689,1
2444752,1
5758017,1
280501,1
4209385,1
2255402,1
4317818,1
2318642,1
2672415,1
576679,1
4629807,1
2387859,1
5098534,1
4504427,1
15458,1
5594708,1
5171406,1
398065,1
3253587,1
3992738,1
3930745,1
3916950,1
4574563,1
2079395,1
2326384,1
1391642,1
4859070,1
5699419,1
981063,1
3391632,1
414280,1
198907,1
1958530,1
67138,1
1091045,1
4089767,1
4473948,1
5752496,1
2943550,1
5117068,1
3780125,1
169527,1
2920249,1
3595831,1
2730147,1
3794781,1
4846609,1
2908338,1
2003923,1
5769536,1
2455308,1
2765750,1
5513644,1
860695,1
1014174,1
1780025,1
98108,1
1430418,1
5298428,1
3135086,1
349697,1
2214094,1
3847875,1
2009923,1
5435481,1
3982770,1
487321,1
5377684,1
1238262,1
5761449,1
4356294,1
1316940,1
3494363,1
1991223,1
42397,1
4318173,1
1990617,1
1647135,1
1968418,1
1884982,1
1140221,1
4093063,1
942836,1
1995718,1
2053814,1
916058,1
3111935,1
3597890,1
677298,1
4880085,1
3031410,1
5261236,1
4694476,1
4173573,1
4481181,1
611598,1
1971439,1
966425,1
2423621,1
250612,1
3496586,1
5366460,1
5706248,1
1906347,1
5262113,1
2161705,1
5476922,1
5113167,1
1813706,1
2142841,1
2272065,1
2790766,1
2080341,1
1639463,1
2150034,1
4640078,1
3627798,1
3320112,1
819676,1
1906761,1
2898268,1
1467764,1
338699,1
3159165,1
3181496,1
848166,1
900991,1
2852516,1
2025385,1
1239782,1
4783348,1
2458747,1
114639,1
916273,1
4028926,1
4908684,1
2749763,1
4942518,1
890017,1
244588,1
4947987,1
4007760,1
4423977,1
3098005,1
4261047,1
4599537,1
1378097,1
4906814,1
4874414,1
218931,1
4124177,1
1267807,1
2395374,1
420071,1
1476896,1
4152306,1
4167820,1
5079709,1
2277090,1
262130,1
2181360,1
1781330,1
911606,1
3687254,1
2130661,1
605355,1
5315053,1
3061068,1
2242084,1
4665365,1
4627268,1
5752879,1
548668,1
4814854,1
4493702,1
2842199,1
3603653,1
1631163,1
3108000,1
1453479,1
1496877,1
2890900,1
3795054,1
5143154,1
2596961,1
2289747,1
1373385,1
2796014,1
3602992,1
3501063,1
5022916,1
170731,1
3459478,1
1338442,1
1804013,1
3615313,1
701732,1
3901896,1
3059458,1
1379907,1
4221920,1
1766533,1
1436644,1
5296925,1
5130896,1
3160780,1
4184905,1
2211300,1
5227676,1
5206514,1
476798,1
1493557,1
4987509,1
4307339,1
5169337,1
5621242,1
1257751,1
632878,1
2415,1
5175288,1
3297251,1
1526546,1
3722900,1
259791,1
3514640,1
3310531,1
2871442,1
4805980,1
2492376,1
543903,1
3968981,1
3140419,1
2471960,1
2693855,1
3292819,1
2256753,1
3352101,1
2118875,1
1277021,1
2657533,1
3399704,1
4071454,1
3680137,1
4268557,1
4616391,1
1234548,1
2059276,1
2828951,1
102218,1
3708704,1
5185905,1
2364760,1
2974891,1
5542569,1
5637426,1
946781,1
1695795,1
976463,1
3491146,1
2838236,1
4075915,1
5014013,1
3868129,1
494359,1
4931250,1
219736,1
452733,1
2405197,1
860581,1
695229,1
5505862,1
275928,1
3932755,1
3610353,1
1815988,1
244103,1
915246,1
11419,1
769054,1
2986088,1
487380,1
3627242,1
583380,1
4139301,1
343843,1
1919423,1
2177934,1
3926040,1
5374960,1
2866841,1
1220835,1
881350,1
870837,1
600106,1
492770,1
4096965,1
2125489,1
408799,1
478129,1
906967,1
3177444,1
1228398,1
2658514,1
3497515,1
2588954,1
827836,1
634902,1
4240923,1
4158908,1
4041389,1
5110951,1
4759560,1
4140212,1
673353,1
5597590,1
5725190,1
8197,1
4991770,1
159191,1
2134627,1
5774450,1
4594917,1
4511612,1
350928,1
2880796,1
3559638,1
5190564,1
425289,1
709289,1
3235550,1
2869696,1
1684213,1
871791,1
2102595,1
2680326,1
2341169,1
2307582,1
5516506,1
327838,1
103484,1
1468824,1
3737484,1
5163656,1
2248007,1
440594,1
3199801,1
3770780,1
1399211,1
5636433,1
3371631,1
4897676,1
170197,1
3413711,1
2836639,1
5294295,1
1555072,1
3564653,1
3332868,1
462369,1
336896,1
2712290,1
1624097,1
1798107,1
628749,1
977143,1
4825379,1
1141465,1
5357462,1
3522036,1
868111,1
4260382,1
2120565,1
3697343,1
561387,1
2984236,1
1009040,1
2448640,1
705204,1
5287042,1
1757137,1
2887139,1
4212655,1
582601,1
4750429,1
478565,1
4925367,1
2308559,1
4770487,1
2995450,1
1959346,1
3351535,1
862234,1
3592443,1
1462457,1
1010922,1
2531302,1
5422150,1
5254014,1
2703276,1
5735973,1
3055204,1
846588,1
114198,1
3227109,1
3811875,1
5662063,1
442446,1
2295110,1
2147779,1
4880670,1
2202055,1
2202074,1
1180854,1
4073685,1
567124,1
511853,1
2541034,1
81138,1
4506323,1
5164267,1
5363960,1
3418851,1
1468200,1
2618217,1
2124203,1
1007218,1
4152276,1
4883799,1
5264690,1
1976976,1
1876779,1
1971948,1
1304090,1
1809058,1
2807680,1
1876223,1
1554018,1
5473182,1
5678099,1
1586433,1
5625262,1
1971127,1
1658883,1
1795024,1
5467102,1
532267,1
1898043,1
3026854,1
2506745,1
5519663,1
1654942,1
5091993,1
2245191,1
3881708,1
3564050,1
3134302,1
1548517,1
4422568,1
2670249,1
1264520,1
675325,1
4620284,1
1830433,1
1992992,1
2906005,1
5347755,1
771822,1
5693351,1
4303231,1
126012,1
2671560,1
867980,1
2958193,1
5444588,1
1405115,1
2330473,1
5009393,1
1508845,1
2573149,1
1210226,1
3528277,1
4599613,1
3914913,1
2446629,1
3842940,1
1866851,1
2102168,1
4938820,1
90102,1
2811521,1
5386655,1
4553373,1
5230062,1
5387965,1
1730572,1
84197,1
3097950,1
923578,1
4761176,1
1418957,1
4235127,1
4384431,1
3901022,1
2291827,1
5331204,1
2285455,1
1923769,1
1436310,1
1436653,1
201566,1
1738578,1
5401452,1
2633198,1
3255243,1
1285004,1
220375,1
3406896,1
829980,1
2648139,1
1319901,1
2765423,1
3756762,1
4476080,1
2566959,1
1430519,1
3203298,1
3999717,1
5439788,1
4630078,1
5597038,1
1732345,1
5755641,1
1933442,1
5800714,1
352013,1
2745619,1
2453307,1
4565394,1
4344315,1
4915632,1
625854,1
4707171,1
1355178,1
5047781,1
771166,1
5000131,1
4331849,1
1796403,1
3259227,1
4323766,1
1579854,1
2152535,1
1713893,1
5081358,1
2498071,1
3845093,1
5587852,1
1277044,1
3836406,1
4740059,1
4116603,1
4975380,1
4026342,1
752226,1
2124424,1
925715,1
1713496,1
5491593,1
2665039,1
3492626,1
4416662,1
974747,1
4819791,1
4489137,1
3327764,1
2017535,1
3196776,1
2816826,1
2416142,1
4425095,1
1397421,1
4586183,1
1828796,1
4546560,1
414018,1
964948,1
5745589,1
5175298,1
3872545,1
4804925,1
775595,1
3378889,1
3731584,1
182575,1
3433340,1
1742515,1
3883308,1
586729,1
4041734,1
4849359,1
4323187,1
3951087,1
3633063,1
2408849,1
1489703,1
482143,1
2865916,1
1075554,1
4662010,1
2718956,1
3697776,1
5590252,1
4761511,1
177799,1
4754959,1
2003128,1
1540322,1
12716,1
2959288,1
2875487,1
366044,1
4889956,1
5356396,1
3443861,1
2375615,1
3360970,1
2099669,1
1315426,1
4246019,1
1410266,1
3135743,1
5664032,1
2298077,1
553665,1
2884844,1
227992,1
2578882,1
5713205,1
4834886,1
487855,1
3811842,1
4980121,1
3059702,1
4794479,1
4685692,1
3355789,1
848931,1
4071529,1
2346174,1
5627631,1
3042112,1
3003643,1
593756,1
2460784,1
5757778,1
1263521,1
5411811,1
1164958,1
1888180,1
1510458,1
1062373,1
764845,1
4043151,1
4831819,1
2040126,1
3776879,1
4861228,1
2897065,1
3131087,1
4604251,1
4645394,1
1782257,1
1876048,1
784177,1
4975375,1
3978442,1
455628,1
772128,1
791471,1
2641823,1
4629501,1
4220727,1
2502093,1
4369203,1
4087367,1
2520578,1
3284890,1
4864864,1
5073267,1
1488782,1
645847,1
3330807,1
4211849,1
2140651,1
1471858,1
1675935,1
242360,1
2178640,1
728431,1
5131885,1
3046631,1
1897657,1
268971,1
5229787,1
4511917,1
945092,1
3568198,1
3981361,1
5083826,1
582519,1
2872959,1
2780702,1
2394947,1
3565328,1
3858834,1
4086516,1
4162691,1
997238,1
4391409,1
4827653,1
5109938,1
3947304,1
1574045,1
2340555,1
5632932,1
2847431,1
3028588,1
3727695,1
508101,1
4034949,1
3052870,1
1285153,1
3104920,1
3400733,1
105339,1
1539247,1
5664940,1
4385622,1
4649452,1
3942685,1
2158329,1
2404727,1
4787991,1
5261163,1
4664610,1
2590020,1
4988544,1
2772558,1
2095345,1
2459526,1
2283614,1
1042654,1
3940979,1
5650455,1
1740037,1
1140419,1
5562928,1
3204132,1
1645561,1
1153505,1
84613,1
4132910,1
389736,1
4723133,1
4407085,1
2897635,1
2699979,1
3402612,1
470382,1
724940,1
1402098,1
4732340,1
4648188,1
1377982,1
4084152,1
488696,1
2052694,1
2152077,1
2798786,1
4998827,1
1845645,1
530649,1
5761314,1
2635323,1
4809617,1
2191931,1
3069098,1
1428749,1
1666197,1
716800,1
4199197,1
3977813,1
303168,1
2660420,1
1366799,1
3581724,1
4595087,1
3970240,1
5149475,1
3321136,1
3422840,1
5286910,1
634026,1
280897,1
1494990,1
3790259,1
3174235,1
3923034,1
803896,1
2479536,1
5260631,1
1934363,1
567401,1
1053649,1
3199507,1
4169054,1
1266473,1
979054,1
1123559,1
5531707,1
1522798,1
4697153,1
974883,1
4275396,1
372537,1
5382011,1
79130,1
1854338,1
1657960,1
2926837,1
4549226,1
5269203,1
3957805,1
1455250,1
2341238,1
539352,1
1833963,1
1465947,1
3455479,1
2004792,1
5008214,1
1334680,1
1068419,1
3615014,1
4251660,1
1580375,1
5229292,1
146108,1
516371,1
1255712,1
623442,1
4302567,1
4447059,1
822438,1
5642195,1
3521080,1
2277209,1
4131411,1
830308,1
2068111,1
490012,1
2867700,1
752605,1
416826,1
1784840,1
5043508,1
2713961,1
413524,1
524731,1
3285474,1
5012959,1
1162201,1
1304226,1
127301,1
597078,1
3573505,1
5660565,1
4967268,1
1786485,1
4870898,1
4374543,1
61406,1
4574641,1
1276607,1
4560841,1
2753666,1
758109,1
913244,1
4166643,1
1894707,1
5124421,1
1498125,1
5136632,1
4635692,1
3024211,1
3664841,1
2220173,1
4432394,1
5341368,1
3642660,1
4924873,1
2955521,1
2732201,1
1192242,1
4306904,1
1253660,1
3196710,1
4125191,1
5256852,1
208465,1
4636049,1
2859650,1
2945388,1
4361470,1
100518,1
4345892,1
4650073,1
4283462,1
2524440,1
3856987,1
2595091,1
164201,1
1662277,1
165603,1
5107114,1
278670,1
2106431,1
3310145,1
5129875,1
3173580,1
1165404,1
3623980,1
163940,1
2234479,1
2805399,1
3627366,1
1174036,1
257017,1
856298,1
2041041,1
5626074,1
2310767,1
5178358,1
1815213,1
4086778,1
4645316,1
4141720,1
4732127,1
455265,1
5257549,1
2205292,1
5649290,1
1950151,1
4668736,1
861606,1
2950529,1
4796716,1
4659150,1
4533709,1
3824259,1
1323015,1
658165,1
3247192,1
1619334,1
4739479,1
642540,1
5692997,1
906553,1
2823725,1
4044967,1
1235165,1
3777906,1
1335565,1
2120437,1
860535,1
2705459,1
1495687,1
1240300,1
3568455,1
1383836,1
4054966,1
531774,1
1478677,1
3505359,1
1597205,1
3908237,1
1383660,1
2412538,1
1816867,1
1367891,1
2546168,1
2661498,1
3619026,1
2932409,1
891017,1
977798,1
1412139,1
5507241,1
4261900,1
4273661,1
812362,1
348541,1
1454520,1
3026687,1
1191714,1
4246177,1
3909202,1
2276765,1
5563319,1
5015503,1
1781266,1
333290,1
5499745,1
670981,1
4655629,1
1614340,1
1690873,1
5108392,1
2698976,1
4994788,1
2288562,1
3090107,1
5402292,1
1156880,1
1454329,1
4657997,1
4284185,1
567312,1
2859361,1
1111712,1
4824658,1
4493616,1
286166,1
1667180,1
3149316,1
1664363,1
1736391,1
523100,1
4019837,1
1400660,1
5060666,1
373598,1
4186491,1
2937379,1
32643,1
4172544,1
5040415,1
782236,1
102861,1
1508729,1
2003594,1
5314954,1
1911923,1
1748039,1
139038,1
3262837,1
5338055,1
3707592,1
5261613,1
3509274,1
4017692,1
1041375,1
4387198,1
2409482,1
535947,1
4790450,1
710652,1
5637555,1
4870547,1
2840540,1
1800822,1
3191229,1
627115,1
5323138,1
4365497,1
1235513,1
5552053,1
2020571,1
5493810,1
4004671,1
4017162,1
1257836,1
4677314,1
623828,1
5499841,1
2386652,1
1138168,1
1518898,1
1650210,1
3673166,1
3896512,1
1056864,1
3752838,1
3162085,1
1600578,1
1695031,1
2981908,1
971166,1
821717,1
1811330,1
2333060,1
1593485,1
5544383,1
547342,1
5708965,1
5220,1
1190435,1
5018127,1
67155,1
3791028,1
2420992,1
972584,1
61881,1
5314382,1
3902723,1
524300,1
3749637,1
3695193,1
1333211,1
4982047,1
2164702,1
736108,1
5619692,1
1647949,1
5273915,1
1161607,1
4668681,1
1250038,1
3716867,1
1333850,1
2256811,1
2257816,1
